Price,Rating,city,Kilometers,Owner,Fuel_Type,Transmission,Insurance_Type,Car_Age
370000,3.9,4709,172998,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,12
875000,4.4,4709,46452,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeZero Depreciation,7
1250000,4.9,4709,17113,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero_Dep,7
120000,3.1,4709,89385,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeThird_party,25
320000,4.2,4709,113849,OwnerThird Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,12
231000,3.8,4709,173916,OwnerThird Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeThird_party,17
251000,3.8,4709,213882,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,17
560000,3.8,4709,81938,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,12
463000,3.9,4709,39505,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,9
236000,3.8,4709,107684,OwnerThird Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,12
250000,4.0,4709,114313,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,12
650000,4.1,4709,184452,OwnerThird Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,15
400000,3.7,4709,135015,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,11
1250000,4.2,4709,75152,OwnerSecond Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance TypeComp,11
1150000,4.7,4709,38701,OwnerFirst Owner,FuelPetrol,TransmissionAUTOMATIC,Insurance TypeZero Depreciation,6
650000,4.4,4709,52034,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero Depreciation,8
460000,4.3,4709,77751,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,8
518000,3.5,4709,40369,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,7
285000,4.3,4709,67661,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,14
850000,4.0,4709,81369,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,12
25000,1.0,4709,175117,OwnerThird Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,24
2340000,4.5,4709,30306,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero Depreciation,7
1050000,4.5,4709,53560,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeZero Depreciation,8
750000,3.9,4709,64671,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,8
615000,4.2,4709,90233,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,8
560000,4.1,4709,70576,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,10
1020000,4.7,4709,36640,OwnerFirst Owner,FuelPetrol,TransmissionAUTOMATIC,Insurance TypeComp,7
650000,4.4,4709,57320,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,7
290000,3.6,4709,150673,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,12
925000,4.3,4709,34987,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,7
400000,3.7,4709,74254,OwnerThird Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,11
620000,4.2,4709,65753,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,10
615000,4.0,4709,69949,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,10
710000,4.5,4709,76829,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,9
4400000,4.8,4709,8902,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,7
600000,4.2,4709,67260,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,9
500000,4.5,4709,40697,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,10
100000,3.4,4709,160068,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,17
700000,3.8,4709,76640,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,12
411000,4.1,4709,160702,OwnerFirst Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance TypeZero Depreciation,11
303000,3.7,4709,131219,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,13
240500,3.6,4709,148626,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeThird_party,15
400000,3.8,4709,152679,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,17
130000,3.8,4709,284980,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,17
925000,4.8,4709,26443,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,5
1200000,4.9,4709,29473,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero Depreciation,5
650000,4.5,4709,65876,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero_Dep,8
650000,4.4,4709,50021,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,11
304000,3.8,4709,87745,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,15
300000,3.8,4709,96339,OwnerThird Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,14
210000,3.6,4709,191759,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,12
2812000,4.6,4709,83455,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,10
700000,4.6,4709,79060,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero Depreciation,9
2000000,4.4,4709,42456,OwnerFirst Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance TypeComprehensive,14
300104,3.7,4709,163484,OwnerThird Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,15
900000,3.9,4709,67215,OwnerThird Owner,FuelPetrol,TransmissionAUTOMATIC,Insurance TypeInsurance Expired,16
625000,4.2,4709,64863,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,9
320000,3.9,4709,117591,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,12
542000,4.6,4709,39272,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,7
450000,4.0,4709,79346,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeZero_Dep,12
300000,3.9,4709,148340,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,13
531000,4.1,4709,111433,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,9
250000,3.7,4709,36860,OwnerFourth Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,12
325000,4.0,4709,88310,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,7
1348000,4.2,4709,79375,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,13
500000,4.4,4709,86629,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,13
1526000,4.0,4709,98447,OwnerThird Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance TypeComprehensive,13
1300000,4.8,4709,21026,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeZero_Dep,6
410000,4.1,4709,96928,OwnerThird Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,12
700000,4.1,4709,39959,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,9
253800,3.8,4709,123261,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,12
950000,4.2,4709,78241,OwnerFourth Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance TypeZero_Dep,15
502200,4.3,4709,76229,OwnerSecond Owner,FuelPetrol,TransmissionAUTOMATIC,Insurance TypeComp,9
470000,4.0,4709,72740,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,10
650000,3.9,4709,80232,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,19
1300000,4.8,4709,18121,OwnerFirst Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance TypeZero Depreciation,7
100000,3.7,4709,78050,OwnerFourth Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,22
952000,3.8,4709,153403,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,9
1025000,4.7,4709,21614,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeZero_Dep,5
692000,4.6,4709,48780,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,7
950000,4.3,4709,39119,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeZero Depreciation,6
740000,4.1,4709,91808,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,10
780000,4.4,4709,46742,OwnerSecond Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance TypeComp,9
455000,4.6,4709,39568,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,6
970000,3.9,4709,66466,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,7
190000,4.1,4709,72923,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,11
461000,3.9,4709,66048,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,10
225000,3.5,4709,101279,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,13
70000,1.0,4709,100000,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,19
80000,3.2,4709,163480,OwnerFourth Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,23
750000,4.2,4709,49476,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,10
328000,3.8,4709,123917,OwnerFourth Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,11
690000,4.3,4709,36034,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeThird_party,5
25000,1.0,4709,102823,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,25
775000,4.6,4709,20284,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero_Dep,6
290000,3.5,4709,92179,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,11
525000,4.5,4709,52545,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,8
609000,4.3,4709,90573,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,8
1375000,4.1,4709,3358,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,8
680000,4.4,4709,41794,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero Depreciation,7
550000,4.5,4709,37213,OwnerFirst Owner,FuelPetrol,TransmissionAUTOMATIC,Insurance TypeComprehensive,6
750000,4.8,4709,7819,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero_Dep,5
110000,3.0,4709,125231,OwnerSeventh Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,18
820000,4.2,4709,80278,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,8
1380000,4.9,4709,6638,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,6
790000,4.5,4709,9542,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,8
811500,4.7,4709,41103,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero Depreciation,6
479000,4.0,4709,94491,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,13
350000,4.2,4709,41040,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,7
235000,3.5,4709,166113,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,17
714000,4.3,4709,49340,OwnerFirst Owner,FuelPetrol,TransmissionAUTOMATIC,Insurance TypeComp,6
475000,4.1,4709,83581,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,10
600000,4.2,4709,48105,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,11
2100000,4.8,4709,40353,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeZero_Dep,6
685000,4.6,4709,31179,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero Depreciation,6
230000,3.0,4709,137840,OwnerThird Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,17
222000,3.3,4709,320323,OwnerThird Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,20
344565,3.9,4709,112963,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,18
318000,3.4,4709,129005,OwnerThird Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,18
200000,3.7,4709,87152,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,18
450000,4.2,4709,64054,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,10
525000,3.9,4709,87240,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,17
134900,3.6,4709,137728,OwnerThird Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeThird_party,16
350000,4.0,4709,108633,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,15
233600,3.9,4709,87873,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,12
477000,4.1,4709,90110,OwnerThird Owner,FuelPetrol,TransmissionAUTOMATIC,Insurance TypeComprehensive,15
1350700,4.3,4709,56848,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,8
570000,4.4,4709,61038,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero_Dep,9
350000,3.9,4709,127993,OwnerThird Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,13
545000,4.3,4709,75609,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero_Dep,8
850000,3.9,4709,121613,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeZero Depreciation,10
325000,4.0,4709,92731,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeThird_party,12
380000,4.1,4709,58567,OwnerFourth Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,15
1100000,4.2,4709,64351,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,10
3020000,4.7,4709,27103,OwnerSecond Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance TypeInsurance Expired,10
590000,4.0,4709,137203,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,16
200000,3.1,4709,265626,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,21
1250000,4.2,4709,38462,OwnerThird Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance TypeComprehensive,10
936900,4.6,4709,39113,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeZero Depreciation,6
800000,3.5,4709,110584,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,16
900000,3.9,4709,60452,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,11
783000,4.4,4709,67080,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,10
550000,3.7,4709,208505,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,19
1950000,4.6,4709,26091,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeZero_Dep,11
392700,4.1,4709,94256,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeThird_party,18
230000,4.0,4709,103897,OwnerFourth Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeThird_party,17
750000,3.9,4709,145233,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,13
127848,4.0,4709,143337,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,12
264000,3.7,4709,104985,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,14
290000,3.8,4709,72321,OwnerThird Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,11
2149607,4.1,4709,51023,OwnerFirst Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance TypeComp,9
481000,3.4,4709,218205,OwnerFifth Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,15
185000,4.0,4709,100473,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,14
400000,3.3,4709,193712,OwnerFifth Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,18
120000,3.6,4709,112264,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,15
950000,4.3,4709,50555,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,6
1180000,4.8,4709,10391,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,5
1044000,4.5,4709,50445,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,7
325000,4.1,4709,117013,OwnerFirst Owner,FuelPetrol,TransmissionAUTOMATIC,Insurance TypeExpired,15
490000,4.0,4709,90821,OwnerThird Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance TypeComprehensive,12
660000,4.2,4709,86078,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,11
578503,4.5,4709,48953,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,12
1150000,4.3,4709,59504,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,7
100000,3.6,4709,20981,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeThird_party,19
330000,4.0,4709,83481,OwnerThird Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,18
630000,4.5,4709,60892,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,10
1154000,4.5,4709,23509,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,5
200000,3.5,4709,199745,OwnerFourth Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,17
660000,3.8,4709,138313,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,11
550000,4.2,4709,11357,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,11
350000,3.9,4709,90643,OwnerFourth Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,14
250000,3.5,4709,153445,OwnerThird Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,17
650000,4.3,4709,107625,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,7
600000,4.0,4709,72854,OwnerSecond Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance TypeComp,13
600000,4.1,4709,145829,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,14
1400000,4.4,4709,129415,OwnerFirst Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance TypeComp,12
90000,3.4,4709,240136,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,18
1105000,4.3,4709,73097,OwnerSecond Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance TypeComp,9
1242000,4.2,4709,59613,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,6
595000,4.5,4709,62535,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero_Dep,9
1000000,4.1,4709,58672,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeZero Depreciation,8
519000,4.1,4709,75824,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,13
1900000,4.8,4709,55907,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,9
2850000,4.7,4709,45433,OwnerFirst Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance TypeComprehensive,8
70000,3.6,4709,263343,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,17
315000,3.8,4709,102673,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,14
900000,4.6,4709,30799,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeZero_Dep,9
650000,4.5,4709,51513,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,7
550000,3.7,4709,168501,OwnerThird Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,16
2800000,4.7,4709,42361,OwnerFirst Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance Type3rd Party,7
1030000,5.0,4709,21968,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeThird_party,5
90000,2.7,4709,140612,OwnerFourth Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,23
164000,3.4,4709,156305,OwnerFifth Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,20
450488,4.0,4709,63893,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,9
850500,4.7,4709,26487,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,8
1800000,4.6,4709,67026,OwnerFirst Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance TypeComprehensive,8
400000,3.9,4709,81478,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,11
675000,4.6,4709,78380,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,9
250000,4.2,4709,109024,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,12
960000,4.3,4709,78221,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeZero Depreciation,8
1000000,4.3,4709,73394,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,16
250000,3.8,4709,82752,OwnerFourth Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,15
142000,3.5,4709,130021,OwnerThird Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,18
735000,4.4,4709,55914,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,8
250000,3.8,4709,116811,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,15
2025000,4.6,4709,50323,OwnerFirst Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance TypeZero_Dep,7
1533000,4.6,4709,43875,OwnerFirst Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance TypeInsurance Expired,8
1262000,4.6,4709,41115,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,8
500000,3.9,4709,125545,OwnerSecond Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance TypeInsurance Expired,12
600000,3.8,4709,160009,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,10
650000,4.3,4709,58455,OwnerThird Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,10
1300000,4.2,4709,40248,OwnerThird Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,11
115000,3.5,4709,132179,OwnerFourth Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,20
450000,4.0,4709,118344,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,12
100000,3.5,4709,38667,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,24
700000,4.6,4709,37863,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero Depreciation,6
1050000,4.4,4709,65507,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,8
1062000,4.9,4709,28627,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,5
1002000,4.5,4709,34218,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,6
400000,3.4,4709,128514,OwnerFourth Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,21
490000,4.8,4709,61915,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero_Dep,8
510000,4.4,4709,89288,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,10
650000,4.3,4709,51297,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,7
550000,4.1,4709,71812,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,12
170000,4.0,4709,118804,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,17
571000,3.6,4709,211750,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,15
1300000,4.9,4709,18502,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero Depreciation,5
690000,4.8,4709,37390,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero Depreciation,6
1026000,4.4,4709,39914,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,7
250000,4.0,4709,106559,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,16
455000,4.2,4709,103548,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,12
753000,4.3,4709,53194,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,9
370000,3.9,4709,101035,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,15
285000,4.0,4709,90475,OwnerSecond Owner,FuelPetrol,TransmissionAUTOMATIC,Insurance TypeComp,16
2820000,4.5,4709,29207,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,7
50000,3.3,4709,103054,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,22
550000,3.7,4709,184779,OwnerFourth Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,16
274100,4.1,4709,89561,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,11
601000,4.1,4709,90819,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,11
760000,4.3,4709,63266,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeZero Depreciation,8
